1.111100000000000004e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.187000000000000000e+03,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.205000000000000000e+03,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,8.100000000000000533e-01
2.448000000000000000e+03,8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000222e-01,0.000000000000000000e+00,-9.000000000000000222e-01
1.557000000000000000e+04,8.100000000000000533e-01,-9.000000000000000222e-01,0.000000000000000000e+00,-9.000000000000000222e-01,9.000000000000000222e-01,0.000000000000000000e+00,-9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.557300000000000000e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.703100000000000000e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999112e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.708600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.703200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000000e+01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00
1.539000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.247400000000000000e+04,1.000000000000000000e+00,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,-8.100000000000000533e-01,-8.100000000000000533e-01
1.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.350000000000000000e+03,0.000000000000000000e+00,-9.000000000000000222e-01,-9.000000000000000222e-01,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.368000000000000000e+03,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.097000000000000000e+03,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.621900000000000000e+04,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.646800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.646200000000000000e+04,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01
4.890000000000000000e+02,-8.100000000000000533e-01,0.000000000000000000e+00,8.100000000000000533e-01,7.290000000000000924e-01,8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00
4.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000533e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.948000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.000000000000000222e-01,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,9.000000000000000222e-01
1.975000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
8.554000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.993000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000533e-01,8.100000000000000533e-01,0.000000000000000000e+00,8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.568000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.586000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,1.000000000000000000e+00,-9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,0.000000000000000000e+00
6.613000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
7.099000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
9.448000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.286000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.430000000000000000e+02,-8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00
2.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.026000000000000000e+03,-8.100000000000000533e-01,-9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.999999999999999112e-01,0.000000000000000000e+00
1.414800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.860300000000000000e+04,9.000000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.422900000000000000e+04,-9.000000000000000222e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.546000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.000000000000000222e-01
1.461000000000000000e+03,8.100000000000000533e-01,0.000000000000000000e+00,-8.099999999999999423e-01,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00
3.648000000000000000e+03,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-9.000000000000000222e-01,8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
3.810000000000000000e+03,-1.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000222e-01,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.037100000000000000e+04,9.000000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.037300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,0.000000000000000000e+00,-8.100000000000000533e-01,-8.100000000000000533e-01,-8.100000000000000533e-01,-8.100000000000000533e-01
1.313100000000000000e+04,8.100000000000000533e-01,8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.100000000000000533e-01,8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.459000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.313200000000000000e+04,0.000000000000000000e+00,-9.000000000000000222e-01,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
